YearMonthKey,ItemCode,ItemDescription,ItemCategory,ItemSize,TotalInventory,Price,StockValue,SnapshotDate
202509,87415,LA MARCA PROSECCO - 1.5L,SPARKLING,1.5L,54,36.99,1997.46,2025-09-18
202509,83524,BAREFOOT CEL SANGRIA - 1.5L (1 Bottle),AMERICAN RED,1.5L,24,14.99,359.76,2025-09-18
202509,342215,JOEL GOTT #815 CABERNET SAUVIGNON - 750ML,AMERICAN RED,750ML,1008,17.99,18133.92,2025-09-18
202509,54213,JACK DANIELS & GINGER ALE  4 PK - RTD- 355ML (4-Pack),SESSION RTD,355ML,840,12.99,10911.6,2025-09-18
202509,73556,CHI-CHI'S SKINNY MARGARITA - 1.75L,PRE-MIX COCKTAILS,1.75L,246,9.99,2457.54,2025-09-18
202509,76152,CLASE AZUL TEQUILA - REPOSADO - 750ML,TEQUILA,750ML,78,201.99,15755.220000000001,2025-09-18
202509,307901,HENDRICKS GIN - 1L,IMPORTED GIN,1L,912,49.99,45590.880000000005,2025-09-18
202509,333666,BARR HILL TOM CAT GIN - 750ML,DOMESTIC GIN,750ML,0,48.99,0.0,2025-09-18
202509,38261,EL JIMADOR TEQUILA - BLANCO - 750ML,TEQUILA,750ML,2964,23.99,71106.36,2025-09-18
202509,70009,CAVIT P/NOIR - 1.5L,ITALIAN RED WINE,1.5L,144,22.99,3310.56,2025-09-18
202509,246322,JOEL GOTT NEW ZEALAND SAUVIGNON BLANC 750ML,NEW ZEALAND,750ML,252,16.99,4281.48,2025-09-18
202509,239000,JINRO CHAMISOL SOJU (FRESH) - 375ML,IMPORTED CORDIALS,375ML,380,7.99,3036.2000000000003,2025-09-18
202509,54291,TWIN VALLEY MDPB - 750ML,BLENDED WHISKEY,750ML,0,11.99,0.0,2025-09-18
202509,97578,BUD 24/12 PREPRINT LSE NR - 12.0Z,DOMESTIC BOTTLE BEER,12.0Z,35,35.99,1259.65,2025-09-18
202509,40207,E&J BRANDY VSOP - 1.75L,DOMESTIC BRANDY,1.75L,90,27.99,2519.1,2025-09-18
202509,171918,MCCLINTOCK MATCHSTICK MAPLE FINISHED STRAIGHT BOURB 750ML,STRAIGHT BOURBON WHISKEY,750ML,0,56.99,0.0,2025-09-18
202509,247325,CINCO SENTIDOS TEPEXTATE-MEXICANO MEZCAL - 750ML,TEQUILA,750ML,0,156.99,0.0,2025-09-18
202509,89933,SUMMIT CAB SAUV BIB - 3L,AMERICAN RED,3L,0,24.99,0.0,2025-09-18
202509,91644,CRUZAN ISLAND RESERVE 750ML,IMPORTED RUM FLAVORS,750ML,0,36.99,0.0,2025-09-18
202509,242075,OLD PARR SCOTCH - 750ML,IMPORTED SCOTCH,750ML,564,26.99,15222.359999999999,2025-09-18
202509,351816,VALDO NUMERO UNO EXTRA DRY BRUT - 750ML,SPARKLING,750ML,0,12.99,0.0,2025-09-18
202509,308235,DAOU CABERNET - 750ML,AMERICAN RED,750ML,276,26.99,7449.24,2025-09-18
202509,54533,KOMOS REPOSADO ROSA- 375ML,TEQUILA,375ML,0,62.99,0.0,2025-09-18
202509,313992,CHUM-CHURUM SOONHARI PEACH SOJU - 375ML,MISCELLANEOUS IMPORTED SPIRITS,375ML,560,8.99,5034.400000000001,2025-09-18
202509,307248,BOTA BOX P/GRIG TETRA 500ML,AMERICAN WHITE,500ML,504,5.99,3018.96,2025-09-18
202509,138,MD FLAD BOTTLE OPENER - UNIT,STORE SUPPLIES,UNIT,48,4.99,239.52,2025-09-18
202509,73555,BERINGER WH/ZIN - 1.5L,AMERICAN BLUSH,1.5L,270,17.99,4857.299999999999,2025-09-18
202509,62052,DUBOEUF BEAUJOLAIS NOUVEAU ROSE 750ML,MISCELLANEOUS IMPORTED WINE,750ML,0,15.99,0.0,2025-09-18
202509,323618,CUNE CRIANZA - 750ML,SPANISH/PORTUGUESE,750ML,84,17.99,1511.1599999999999,2025-09-18
202509,80168,BERINGER RED MOSCATO - 750ML,AMERICAN RED,750ML,0,10.99,0.0,2025-09-18
202509,246284,SURFSIDE STRAWBERRY LEMONADE 6/4PK RTD 12OZ CAN - 12.0Z (4-Pack),SESSION RTD,4pk,8760,8.99,78752.40000000001,2025-09-18
202509,72265,CASAMIGOS BLANCO TEQUILA - COASTERS - 750ML,TEQUILA,750ML,0,47.99,0.0,2025-09-18
202509,245073,YELLOW TAIL FRESH TWIST TROPICAL PINEAPPLE - 750ML,AUSTRALIAN,750ML,0,10.99,0.0,2025-09-18
202509,83902,BOTA BOX SQ CHILE PINOT NOIR - 3L,AMERICAN RED,3L,423,21.99,9301.769999999999,2025-09-18
202509,574385,VALDO PROSECCO ROSE BRUT MARCA ORO - 750ML,SPARKLING,750ML,0,17.99,0.0,2025-09-18
202509,309999,3 GIRLS CHARD - 750ML (1 Bottle),AMERICAN WHITE,750ML,0,14.99,0.0,2025-09-18
202509,171345,MENAGE A TROIS RED BLEND GIFT PACK 4/3PK 750ML (3-Pack),AMERICAN RED,3pk,0,38.99,0.0,2025-09-18
202509,305146,DOM BELLEVUE ROSE - 750ML,FRENCH BLUSH,750ML,0,16.99,0.0,2025-09-18
202509,71710,AVERNA AMARO - 750ML,IMPORTED CORDIALS,750ML,168,30.99,5206.32,2025-09-18
202509,341676,SCARLET OF PARIS ROSE - 750ML,FRENCH BLUSH,750ML,0,9.99,0.0,2025-09-18
202509,89894,PATRON CRISTALINO ANEJO TEQ - 750ML,TEQUILA,750ML,132,53.99,7126.68,2025-09-18
202509,355990,ONE STONE CABERNET SAUVIGNON - 750ML,AMERICAN RED,750ML,0,22.99,0.0,2025-09-18
202509,329942,DAGUE S/BLC - 750ML,FRANCE-OTHER,750ML,0,13.99,0.0,2025-09-18
202509,304918,ZMORA CAB S/S - 750ML,KOSHER,750ML,240,11.99,2877.6,2025-09-18
202509,150,MD FLAG ALUMINUM BLT STOPPER - UNIT,STORE SUPPLIES,UNIT,0,2.99,0.0,2025-09-18
202509,35564,SMIRNOFF VODKA - ORANGE TW - 750ML,DOMESTIC VODKA FLAVORS,750ML,24,13.99,335.76,2025-09-18
202509,43725,THE PRISONER RED BLEND 750ML (1 Bottle),AMERICAN RED,750ML,72,47.99,3455.28,2025-09-18
202509,15244,LONE OAK RASPBERRY HARD SELTZER  6/4 16OZ CANS - 16.0Z (4-Pack),DOMESTIC CAN BEER,4pk,0,13.99,0.0,2025-09-18
202509,17015,TWISTED TEA WHISKEY 750ML,DOMESTIC LIQUOR SPECIALTY,750ML,0,19.99,0.0,2025-09-18
202509,246026,COURAGE & CONVICTION BOURBON CASK SINGLE MALT CAPITALS VAP 750ML,BLENDED WHISKEY,750ML,0,49.99,0.0,2025-09-18
202509,240674,PENELOPE BOURBON FOUR GRAIN - 750ML (1 Bottle),STRAIGHT BOURBON WHISKEY,750ML,0,29.99,0.0,2025-09-18
202509,81665,19 CRIMES THE BANISHED RED BLEND - 750ML,AUSTRALIAN,750ML,48,12.99,623.52,2025-09-18
202509,89936,SUMMIT CHARDONNAY BIB - 3L,AMERICAN WHITE,3L,0,24.99,0.0,2025-09-18
202509,12068,OLD GRAND DAD BOURBON - 750ML,STRAIGHT BOURBON WHISKEY,750ML,24,19.99,479.76,2025-09-18
202509,54246,BEER FARM TAILGATE TEA PEACH 4/6 CANS - 12.0Z (6-Pack),DOMESTIC CAN BEER,6pk,0,9.99,0.0,2025-09-18
202509,81977,ORIN SWIFT 8 YEARS IN THE DESERT RED - 750ML,AMERICAN RED,750ML,84,45.99,3863.1600000000003,2025-09-18
202509,86274,MD 20/20 BANANA RED - 375ML,AMERICAN TABLE WINE,375ML,432,3.99,1723.68,2025-09-18
202509,7838,FLYING DOG VARIETY PACK 2/12 NR - 12.0Z (12-Pack),DOMESTIC BOTTLE BEER,12pk,0,21.99,0.0,2025-09-18
202509,70329,AVION RESERVA 44 TEQUILA - 750ML,TEQUILA,750ML,164,93.99,15414.359999999999,2025-09-18
202509,86315,BV TAPESTRY RESERVE RED - 750ML,AMERICAN RED,750ML,0,55.99,0.0,2025-09-18
202509,300654,LADY BLIGH SPICED RUM 750ML,DOMESTIC RUM,750ML,0,6.79,0.0,2025-09-18
202509,46398,CROWN ROYAL - BLACK LBL - 750ML,BLENDED WHISKEY,750ML,204,32.99,6729.96,2025-09-18
202509,377454,XXL STRAWBERRY/GRAPES MOSCATO - 750ML,MISCELLANEOUS IMPORTED WINE,750ML,132,13.99,1846.68,2025-09-18
202509,89321,TOP BOX CHARDONNAY BIB 6/CS - 3L,AMERICAN WHITE,3L,0,19.99,0.0,2025-09-18
202509,29807,GLENFIDDICH 18YR SM SCOTCH - 750ML,SINGLE MALT SCOTCH,750ML,66,139.99,9239.34,2025-09-18
202509,296990,SUTTER HOME SWEET TEA WINE COCKTAIL 12/750ML,AMERICAN TABLE WINE,750ML,0,9.99,0.0,2025-09-18
202509,15011,MAHOU SESSION IPA 4/6 CANS - 11.2Z (6-Pack),IMPORTED CAN BEER,6pk,0,8.58,0.0,2025-09-18
202509,75027,BERINGER FOUNDERS EST CAB - 1.5L,AMERICAN RED,1.5L,180,20.99,3778.2,2025-09-18
202509,237072,PARTRIDGE VINA LAS PERDICES MALB - 750ML,ARGENTINA,750ML,0,10.99,0.0,2025-09-18
202509,348422,FIREBALL CINNAMON WHISKY PARTY BUCKET - 20/50ML (20-Pack),BLENDED WHISKEY,20pk,3000,21.8,65400.0,2025-09-18
202509,80473,CHAPOUTIER BELLERUCHE ROSE - 750ML,FRENCH BLUSH,750ML,600,17.99,10793.999999999998,2025-09-18
202509,80245,CUPCAKE RIESLING - MOSEL - 750ML,GERMAN WINE,750ML,120,14.99,1798.8,2025-09-18
202509,80771,FAT BASTARD P/NOIR - 750ML,FRANCE-OTHER,750ML,0,14.99,0.0,2025-09-18
202509,237128,GRAN MORAINE P/NOIR - 750ML,AMERICAN RED,750ML,0,57.99,0.0,2025-09-18
202509,237188,FAR NIENTE CHARD 21/22 - 750ML,AMERICAN WHITE,750ML,0,68.99,0.0,2025-09-18
202509,51055,BENEDICTINE DOM - 750ML,IMPORTED CORDIALS,750ML,0,37.99,0.0,2025-09-18
202509,81191,J LOHR BAY MIST WHITE RIES - 750ML (1 Bottle),AMERICAN WHITE,750ML,96,12.99,1247.04,2025-09-18
202509,42245,COPPOLA SOFIA  ROSE - 750ML (1 Bottle),AMERICAN BLUSH,750ML,288,17.99,5181.12,2025-09-18
202509,236224,OLE SMOKY MOONSHINE BLACKBERRY - 50ML,DOMESTIC LIQUOR SPECIALTY,50ML,0,3.89,0.0,2025-09-18
202509,38776,RONRICO RUM - SILVER - 1.75L,IMPORTED RUM,1.75L,264,14.99,3957.36,2025-09-18
202509,89775,TIP TOP NEGRONI COCKT RTD 6/4PK - 100ML (4-Pack),LIQ BASED RTD,4pk,0,23.99,0.0,2025-09-18
202509,170911,GARZON ALBARINO RESERVA 750ML,SOUTH AMERICAN OTHER,750ML,0,22.99,0.0,2025-09-18
202509,19193,BUTTERFLY GRAPEFRUIT VODKA SODA RTD 6/4 CANS - 355ML (4-Pack),LIQ BASED RTD,4pk,0,14.99,0.0,2025-09-18
202509,42276,FIREBALL BIRDIE SHOT WHISKY 12/10PK - 50ML (10-Pack),DOMESTIC LIQUOR SPECIALTY,10pk,0,10.9,0.0,2025-09-18
202509,251030,PARROT BAY PASSIONFRUIT - 50ML,IMPORTED RUM FLAVORS,50ML,0,1.09,0.0,2025-09-18
202509,246261,GOLDENEYE NORTH COAST BRUT ROSE NV 750ML,SPARKLING,750ML,0,40.99,0.0,2025-09-18
202509,54283,DRAGON DISTILLERY JOEZILLA - 750ML,LIQ BASED RTD,750ML,0,18.99,0.0,2025-09-18
202509,244903,JOSH CELLARS RESERVE CABERNET SAUVIGNON PASO ROBLES - 750ML,AMERICAN RED,750ML,336,21.99,7388.639999999999,2025-09-18
202509,57380,VAN GOGH VODKA - 750ML,IMPORTED VODKA,750ML,0,23.99,0.0,2025-09-18
202509,171120,ELEMENTAL CHARDONNAY 750ML,AMERICAN WHITE,750ML,0,17.99,0.0,2025-09-18
202509,60402,DUBOEUF BEAUJOLAIS VILLAGE - 750ML,RED BURGUNDY WINE,750ML,0,17.99,0.0,2025-09-18
202509,362228,LINI 910 METODO CLASSICO ROSSO - 750ML,ITALIAN RED WINE,750ML,0,94.99,0.0,2025-09-18
202509,50716,MILWAUKEE BEST 2/15PK CAN - 12OZ - 12.0Z (15-Pack),DOMESTIC CAN BEER,15pk,0,9.99,0.0,2025-09-18
202509,54261,LYON DISTILLING COMPANY COCONUT RUM - 750ML,DOMESTIC RUM,750ML,0,39.99,0.0,2025-09-18
202509,36544,BERINGER PRIVATE RES CHARD - 750ML,AMERICAN WHITE,750ML,0,41.99,0.0,2025-09-18
202509,27464,J&B RARE - 750ML,IMPORTED SCOTCH,750ML,168,23.99,4030.3199999999997,2025-09-18
202509,56952,MCCLELLAND'S ISLAY SCOTCH - 1.75L,SINGLE MALT SCOTCH,1.75L,0,59.99,0.0,2025-09-18
202509,298009,BALTIMORE SPIRITS EPOCH 3YR CASK STRENGTH RYE WHISKEY - 750ML,STRAIGHT RYE WHISKEY,750ML,0,57.99,0.0,2025-09-18
202509,71161,RIUNITE LAMBRUSCO - 3L,ITALIAN RED WINE,3L,56,20.99,1175.4399999999998,2025-09-18
202509,86169,WOODBRIDGE S/BLC - 750ML,AMERICAN WHITE,750ML,0,8.99,0.0,2025-09-18
202509,72451,MARQUES DE RISCAL RIOJA RES 750ML,SPANISH/PORTUGUESE,750ML,0,23.99,0.0,2025-09-18
202509,14289,FORDHAM LEE BLUEBERRY SWIRL CREAM LIQUOR 750ML,DOMESTIC LIQUOR SPECIALTY,750ML,0,21.99,0.0,2025-09-18
202509,41874,ZARDETTO PROSECCO TREVISO BRUT - 750ML,SPARKLING,750ML,60,19.99,1199.3999999999999,2025-09-18
202509,56850,CASAMIGOS TEQUILA -  REPOSADO - 1.75L,TEQUILA,1.75L,198,114.99,22768.02,2025-09-18
202509,19195,WAREDACA WINSLOW HAZY PALE ALE 6/4 16OZ CANS - 16.0Z (4-Pack),DOMESTIC CAN BEER,4pk,24,17.99,431.76,2025-09-18
202509,73230,CROWN ROYAL - APPLE - 750ML,CANADIAN WHISKEY,750ML,624,29.99,18713.76,2025-09-18
202509,46543,CANYON ROAD CAL P/NOIR - 750ML,AMERICAN RED,750ML,0,7.59,0.0,2025-09-18
202509,345472,DEEP EDDY ORANGE VODKA - 750ML,DOMESTIC VODKA FLAVORS,750ML,264,17.99,4749.36,2025-09-18
202509,54525,LUCKY ONE LEMONADE  -  6X4PK  - RTD- 355ML-CAN (4-Pack),SESSION RTD,4pk,792,11.99,9496.08,2025-09-18
202509,43087,DEKUYPER BURST BUTTERSHOTS - 1L,DOMESTIC CORDIALS,1L,0,11.99,0.0,2025-09-18
202509,168060,ARARAT ARMENIAN BRANDY VS 700ML,IMPORTED BRANDY,700ML,0,31.99,0.0,2025-09-18
202509,75026,NEW AMSTERDAM VODKA - PINK  WHITNEY - 750ML,DOMESTIC VODKA FLAVORS,750ML,732,12.99,9508.68,2025-09-18
202509,366046,LAUVERJAT SANCERRE ROSE - 750ML,LOIRE VALLEY WINE,750ML,0,32.99,0.0,2025-09-18
202509,88997,818 ANEJO TEQUILA - 750ML,TEQUILA,750ML,0,71.99,0.0,2025-09-18
202509,89919,PAUL MASSON ICE BRANDY - 750ML,DOMESTIC BRANDY,750ML,0,11.99,0.0,2025-09-18
202509,17143,AZTECA AZUL TEQUILA PLATA 750ML,TEQUILA,750ML,192,21.99,4222.08,2025-09-18
202509,46454,PACIFIC RIM RIES 750ML,AMERICAN WHITE,750ML,0,12.49,0.0,2025-09-18
202509,348610,CUPCAKE BUTTERKISSED CHARD - 750ML,AMERICAN WHITE,750ML,384,13.99,5372.16,2025-09-18
202509,297431,ALTESINO BRUNELLO DI MONTALCINO MONTOSOLI 1.5L,ITALIAN RED WINE,1.5L,0,291.99,0.0,2025-09-18
202509,166480,CUTWATER MARGARITA LIME COCKTAIL 6/4 CAN - 12.0Z (4-Pack),SESSION RTD,4pk,0,11.99,0.0,2025-09-18
202509,70336,PINNACLE CITRUS VODKA - 1.75L,IMPORTED VODKA FLAVORS,1.75L,120,19.99,2398.7999999999997,2025-09-18
202509,45175,ARDBEG CORRYVRECKAN - 750ML,SINGLE MALT SCOTCH,750ML,0,118.99,0.0,2025-09-18
202509,241454,99 SCHNAPPS BLACK CHERRIES - 50ML,DOMESTIC LIQUOR SPECIALTY,50ML,8880,1.09,9679.2,2025-09-18
202509,365662,G4 ANEJO TEQUILA - 750ML,TEQUILA,750ML,0,114.99,0.0,2025-09-18
202509,74233,CYT FRONTERA SHZ - 1.5L,CHILE,1.5L,0,10.99,0.0,2025-09-18
202509,19003,BLACKSTONE CALIF MER - 750ML,AMERICAN RED,750ML,96,9.99,959.04,2025-09-18
202509,340876,B&G COTE DE PROVENCE ROSE TOURMALINE 750ML,FRANCE-OTHER,750ML,0,14.99,0.0,2025-09-18
202509,85417,FAT BASTARD CAB - 750ML,FRANCE-OTHER,750ML,0,13.99,0.0,2025-09-18
202509,68501,AERSTONE 10YR OLD SEA CASK 750ML,SINGLE MALT IRISH WHISKEY,750ML,0,35.99,0.0,2025-09-18
202509,71382,RUFFINO RISERVA DUCALE - 750ML,ITALIAN RED WINE,750ML,252,24.99,6297.48,2025-09-18
202509,236220,OLE SMOKY MOONSHINE APPLE PIE - 50ML,DOMESTIC LIQUOR SPECIALTY,50ML,0,3.89,0.0,2025-09-18
202509,53538,ARGYLE WILLAMETTE VLY P/NOIR - 750ML,AMERICAN RED,750ML,120,30.99,3718.7999999999997,2025-09-18
202509,14001,ESTANCIA P/NOIR - 750ML,AMERICAN RED,750ML,420,14.99,6295.8,2025-09-18
202509,80004,SUTTER HOME MOSCATO - 750ML,AMERICAN WHITE,750ML,552,9.99,5514.4800000000005,2025-09-18
202509,74134,MASTER OF MIXES SWEET/SOUR-NA - 1.75L,NON-ALCOHOLIC MIXERS,1.75L,438,8.99,3937.62,2025-09-18
202509,30120,FLEISCHMANN'S GIN - 1.75L,DOMESTIC GIN,1.75L,72,16.99,1223.28,2025-09-18
202509,373180,TEQUILA ZARPADO BLANCO - 750ML,TEQUILA,750ML,156,19.99,3118.4399999999996,2025-09-18
202509,325125,LAKE CHALICE THE NEST S/BLC - 750ML,NEW ZEALAND,750ML,0,17.49,0.0,2025-09-18
202509,249230,FIREBALL WHISKY 10PK SLV - 50ML (10-Pack),DOMESTIC LIQUOR SPECIALTY,10pk,11760,10.9,128184.0,2025-09-18
202509,323351,VALADORNA TUSCAN RED - 750ML,ITALIAN RED WINE,750ML,0,96.99,0.0,2025-09-18
202509,72176,DEEP EDDY VODKA - ORANGE - 1.75L,DOMESTIC VODKA FLAVORS,1.75L,186,27.99,5206.139999999999,2025-09-18
202509,51713,LINGANORE STEEPLE CHASE RED - 750ML,AMERICAN RED,750ML,168,13.99,2350.32,2025-09-18
202509,16422,GLENFIDDICH 26YR GRAND COURONNE 750ML,SINGLE MALT SCOTCH,750ML,0,644.99,0.0,2025-09-18
202509,411310,JOSH CELLARS CAB - 750ML,AMERICAN RED,750ML,2448,17.99,44039.52,2025-09-18
202509,62647,KYOTO WHITE YUZU ALE - 330ML (6-Pack),IMPORTED BOTTLE BEER,6pk,0,53.73,0.0,2025-09-18
202509,246311,METAXA BRANDY 7 STAR 700ML,IMPORTED BRANDY,700ML,0,28.99,0.0,2025-09-18
202509,245072,YELLOW TAIL FRESH TWIST STRAWBERRY LIME ROSE - 750ML,AUSTRALIAN,750ML,0,10.99,0.0,2025-09-18
202509,246355,LE CALLE POGGIO D'ORO SANGIOVESE 750ML,ITALIAN RED WINE,750ML,0,31.99,0.0,2025-09-18
202509,54258,TRENDSETTERS SPIRITS SPICED RUM 750ML,DOMESTIC RUM,750ML,0,21.99,0.0,2025-09-18
202509,71823,NEW AMSTERDAM VODKA -  GRAPEFRUIT - 1.75L,DOMESTIC VODKA FLAVORS,1.75L,414,21.99,9103.859999999999,2025-09-18
202509,72745,CYT FRONTERA S/BLC - 1.5L,CHILE,1.5L,3600,10.99,39564.0,2025-09-18
202509,312377,SANTA MARINA PROSECCO - 750ML,ITALIAN WHITE WINE,750ML,0,13.99,0.0,2025-09-18
202509,243040,SANTA MARINA P/GRIGIO - 750ML,ITALIAN WHITE WINE,750ML,0,9.99,0.0,2025-09-18
202509,54836,VOGA P/GRIG - 750ML,ITALIAN WHITE WINE,750ML,105,13.99,1468.95,2025-09-18
202509,78734,JACK DANIELS TENNESSEE HONEY - 1.75L,BLENDED WHISKEY,1.75L,342,43.99,15044.58,2025-09-18
202509,30957,SIMPLY SPIKED LEMONADE 4/6 CAN - 12.0Z (6-Pack),MALT BASE COOLERS,6pk,0,9.99,0.0,2025-09-18
202509,169936,BROWN ESTATE CHAOS THEORY RED BLEND 750ML,AMERICAN RED,750ML,0,52.99,0.0,2025-09-18
202509,28894,GENTLEMAN JACK - 1.75L,SOUR MASH WHISKEY,1.75L,216,63.99,13821.84,2025-09-18
202509,43679,CLINE VIOG - 750ML,AMERICAN WHITE,750ML,336,15.99,5372.64,2025-09-18
202509,54106,JACK DANIELS & CHERRY COKE  4 PK - RTD - 355ML (4-Pack),SESSION RTD,4pk,0,12.99,0.0,2025-09-18
202509,302973,SANTA JULIA CAB SUSTAINABLE - 750ML,ARGENTINA,750ML,0,12.99,0.0,2025-09-18
202509,169878,BARDSTOWN BOURB CO ORIGIN SERIES KY 6YR STRAIGHT RYE WHISKEY - 750ML,STRAIGHT RYE WHISKEY,750ML,0,57.99,0.0,2025-09-18
202509,42258,ON THE ROCKS HORNITOS MARGARITA RTD 375ML,LIQ BASED RTD,375ML,720,12.99,9352.8,2025-09-18
202509,307578,LA VIEILLE FERME RED BIB 3L,FRENCH RED WINE,3L,0,27.99,0.0,2025-09-18
202509,405809,CANYON ROAD S/BLC - 750ML,AMERICAN WHITE,750ML,108,7.59,819.72,2025-09-18
202509,337605,BOWMAN'S RUM - 1L,DOMESTIC RUM,1L,0,8.99,0.0,2025-09-18
202509,312174,MAGGY HAWK JOLIE VYDS P/NOIR - 750ML,AMERICAN RED,750ML,0,97.99,0.0,2025-09-18
202509,399167,ALTOSUR CAB - 750ML,ARGENTINA,750ML,0,15.99,0.0,2025-09-18
202509,73626,BOL'S TRIPLE SEC 42 PROOF - 750ML,DOMESTIC CORDIALS,750ML,396,8.99,3560.04,2025-09-18
202509,79642,MARTINI & ROSSI SWEET VERMOUTH - 375ML,VERMOUTH,375ML,1248,9.99,12467.52,2025-09-18
202509,368756,CATENA SEMILLON CHENIN WHITE CLAY - 750ML,ARGENTINA,750ML,0,24.99,0.0,2025-09-18
202509,574643,MIDSOMMAR GRUNER VELTLINER NIEDEROSTERREICH - 1L,MISCELLANEOUS IMPORTED WINE,1L,0,18.99,0.0,2025-09-18
202509,238206,TEXTBOOK NAPA S/BLC - 750ML (1 Bottle),AMERICAN WHITE,750ML,228,22.99,5241.719999999999,2025-09-18
202509,251038,YUKON JACK APPLE LIQUEUR - 50ML,DOMESTIC LIQUOR SPECIALTY,50ML,2760,1.09,3008.4,2025-09-18
202509,336746,SUTTER HOME SWEET RED - 750ML,AMERICAN RED,750ML,0,9.99,0.0,2025-09-18
202509,70943,JACK DANIELS SINGLE  BAREL - CAPITALS SELECTION - 750ML,SOUR MASH WHISKEY,750ML,0,45.99,0.0,2025-09-18
202509,77450,GEORGE DICKEL RYE - 750ML,STRAIGHT RYE WHISKEY,750ML,0,28.99,0.0,2025-09-18
202509,169692,YAMAS XYNISTERI 750ML,KOSHER,750ML,0,19.99,0.0,2025-09-18
202509,72257,GEKKEIKAN PLUM WINE - 750ML,ASIAN,750ML,60,15.99,959.4,2025-09-18
202509,171059,THE FINNISH LONG DRINK MIDNIGHT SUN VARIETY PK 3/8PK - 12OZ CAN - 12.0Z (8-Pack),SESSION RTD,8pk,0,26.99,0.0,2025-09-18
202509,19860,TURNING LEAF MER - 1.5L,AMERICAN RED,1.5L,0,13.99,0.0,2025-09-18
202509,89716,CONNACHT BATCH1 SINGLE MALT IRISH WHISKEY - 700ML,IRISH WHISKEY,700ML,0,82.99,0.0,2025-09-18
202509,297265,MASTER OF MIXES COCKTAIL ESSENTIALS TRIPLE SEC 375ML,NON-ALCOHOLIC MIXERS,375ML,0,3.99,0.0,2025-09-18
202509,88532,BLACK BOX  BRILLIANT - LOW CAL - CAB - 3L,AMERICAN RED,3L,12,21.99,263.88,2025-09-18
202509,59536,BOMBAY GIN - SAPPHIRE W/GLASS - 750ML,IMPORTED GIN,750ML,0,20.99,0.0,2025-09-18
202509,71393,CIROC COCONUT VODKA - 750ML,IMPORTED VODKA FLAVORS,750ML,0,29.99,0.0,2025-09-18
202509,42630,CODIGO 1530 TRI-PACK TEQUILA (BLANCO ROSA ANEJO) - 50ML,TEQUILA,3pk,0,26.37,0.0,2025-09-18
202509,248056,LAIRD'S AMERICAN MULE 355ML 6/4 CAN (4-Pack),SESSION RTD,4pk,0,13.99,0.0,2025-09-18
202509,15369,FORDHAM LEE CHERRY CHARM CREAM LIQUEUR 750ML,DOMESTIC LIQUOR SPECIALTY,750ML,0,21.99,0.0,2025-09-18
202509,42458,MR BOSTON CREME DE CASSIS - 1L - 1LTR,DOMESTIC CORDIALS,1LTR,0,6.99,0.0,2025-09-18
202509,89393,MATIARI REPOSADO TEQUILA - 700ML,TEQUILA,700ML,0,54.99,0.0,2025-09-18
202509,244202,FRANK FAMILY ZIN - 750ML,AMERICAN RED,750ML,0,40.99,0.0,2025-09-18
202509,89921,WHITE X COGNAC - 750ML,COGNAC,750ML,0,71.99,0.0,2025-09-18
202509,297230,POST MERIDIEM ESPRESSO MARTINI 24/100ML,LIQ BASED RTD,100ML,816,4.99,4071.84,2025-09-18
202509,12424,TEN HIGH BOURBON - 1.75L,BOTTLED IN BOND,1.75L,594,15.99,9498.06,2025-09-18
202509,169789,MOM WATER SUSAN STRAWBERRY KIWI 6/4PK 355ML (4-Pack),SESSION RTD,4pk,0,13.99,0.0,2025-09-18
202509,35653,GILBEY'S VODKA - 1.75L,DOMESTIC VODKA,1.75L,774,14.99,11602.26,2025-09-18
202509,69827,7 LOCKS NEIPA SERIES 4/6 CANS - 12.0Z (6-Pack),DOMESTIC CAN BEER,6pk,0,19.99,0.0,2025-09-18
202509,13887,LONGEVITY CHARDONNAY 750ML,AMERICAN WHITE,750ML,0,14.99,0.0,2025-09-18
202509,240954,BUMBU XO RUM - 750ML,IMPORTED RUM,750ML,0,43.99,0.0,2025-09-18
202509,359868,KAMIKI INTENSE WOOD WHISKY 750ML,BLENDED WHISKEY,750ML,0,77.99,0.0,2025-09-18
202509,55077,ALIZE RED PASSION - 750ML,IMPORTED CORDIALS,750ML,60,19.99,1199.3999999999999,2025-09-18
202509,70698,LYON DISTILLING COMPANY DK RUM - 750ML,DOMESTIC RUM,750ML,0,34.99,0.0,2025-09-18
202509,313242,DOM VINCENT CAREME VOUV SPRING - 750ML,LOIRE VALLEY WINE,750ML,0,27.99,0.0,2025-09-18
202509,41403,MCCLINTOCK HERITAGE WHITE WHISKEY - 750ML,BLENDED WHISKEY,750ML,0,33.99,0.0,2025-09-18
202509,85960,R MONDAVI SAUV BLC - 750ML,AMERICAN WHITE,750ML,0,40.99,0.0,2025-09-18
202509,246317,JOSH CELLARS RSV SANTA BARBARA PINOT NOIR 750ML,AMERICAN RED,750ML,0,21.99,0.0,2025-09-18
202509,251513,ABSOLUT RTD GRAPEFRUIT PALOMA 6/4PK CAN - 12.0Z (4-Pack),SESSION RTD,4pk,0,11.99,0.0,2025-09-18
202509,40122,LA JOTA HOWELL MTN CAB - 750ML,AMERICAN RED,750ML,0,234.99,0.0,2025-09-18
