"Date","Item","Item description","Quantity","Unit Of Measure"
"05/19/0020","50714","MILWAUKEE BEST ICE 2/15PK CAN 12OZ","207","BTL"
"05/19/0020","23734","COORS LIGHT 18PK CANS - 16OZ","90","BTL"
"05/19/0020","30803","REDD'S WICKED APPLE ALE - 24.OZ CAN","2","BTL"
"05/19/0020","90590","MILLER LITE 30PK CAN - 12OZ","240","BTL"
"05/19/0020","23886","HEINEKEN LOOSE NR - 12OZ","264","BTL"
"05/19/0020","23193","GUINNESS STOUT 2/12 NR","48","BTL"
"05/19/0020","23416","MILWAUKEE BEST ICE CANS - 24OZ","2","BTL"
"05/19/0020","50715","MILWAUKEE BEST LT 2/15PK CAN - 12OZ","30","BTL"
"05/19/0020","97586","BUD LIGHT 24/12 PREPRINT LSE NR","24","BTL"
"05/19/0020","92746","BROOKLYN PILSNER 4/6NR - 12OZ","6","BTL"
"05/19/0020","26639","DC BRAU CORRUPTION IPA 4/6 CANS - 12OZ","12","BTL"
"05/19/0020","25883","MODELO ESPECIAL 24 LOOSE NR - 12OZ","48","BTL"
"05/19/0020","50665","CORONA PREMIER 4/6PK 12 OZ NR","6","BTL"
"05/19/0020","23691","EVOLUTION PRIMAL PALE ALE 4/6 NR - 12OZ","24","BTL"
"05/19/0020","12533","AUSTIN BLOOD ORANGE CIDER 4/6 CANS","6","BTL"
"05/19/0020","90905","HEINEKEN 12/24.0Z CAN - 24OZ","5","BTL"
"05/19/0020","90468","BUD LIGHT 30PK CAN","211","BTL"
"05/19/0020","28051","COORS LIGHT 2/12 16OZ CAN","12","BTL"
"05/19/0020","93238","SAM ADAMS SUMMER ALE 4/6 LN - 12OZ","24","BTL"
"05/19/0020","23111","LEINENKUGEL SUMMER SHANDY 4/6 NR - 12OZ","36","BTL"
"05/19/0020","22946","BUD LIGHT LIME 2/12 NR - 12OZ","12","BTL"
"05/19/0020","88773","STEEL RESERVE 2/12 CAN - 12OZ","24","BTL"
"05/19/0020","96644","MOLSON ICE 2/12 LNNR - 12OZ","24","BTL"
"05/19/0020","91170","COORS LT 30PK CAN - 12OZ","210","BTL"
"05/19/0020","97616","DOS EQUIS LAGER 4/6 NR - 12OZ","24","BTL"
"05/19/0020","2674","SAM ADAMS SUMMER ALE 2/12NR - 12OZ","24","BTL"
"05/19/0020","91979","BUD 2/12 CAN - 12OZ","24","BTL"
"05/19/0020","29393","CRABBIES RASPBERRY GINGER 6/4","24","BTL"
"05/19/0020","23692","EVOLUTION EXILE RED ALE 4/6 NR","6","BTL"
"05/19/0020","28404","FLYING DOG BLOODLINE 4/6NR - 12OZ","54","BTL"
"05/19/0020","96741","CORONA EXTRA 4/6 NR - 12OZ","10","BTL"
"05/19/0020","95958","TECATE 4/6 CAN - 12OZ","6","BTL"
"05/19/0020","99708","SIERRA NEVADA PALE ALE 2/12 NR - 12OZ","36","BTL"
"05/19/0020","97802","CORONA LT 4/6 NR - 12OZ","1","BTL"
"05/19/0020","26249","RITAS STRAW-BER-RITA 15/25OZ CAN","15","BTL"
"05/19/0020","23109","STELLA ARTOIS NR - 12/22OZ","12","BTL"
"05/19/0020","95613","FOSTER PREMIUM ALE 12/25.4Z CAN - 25.4OZ","13","BTL"
"05/19/0020","91669","MILLER LITE 2/12 CAN - 12OZ","133","BTL"
"05/19/0020","96377","ST PAULI GIRL 4/6 NR - 12OZ","24","BTL"
"05/19/0020","94420","BROOKLYN LAGER 4/6 NR - 12OZ","6","BTL"
"05/19/0020","7803","HEINEKEN 4/6NR - 7OZ","6","BTL"
"05/19/0020","99163","SHINER RUBY REDBIRD  4/6NR - 12OZ","1","BTL"
"05/19/0020","7234","BUD 18PK LNNR - 12OZ","34","BTL"
"05/19/0020","64333","SIERRA NEVADA HAZY LITTLE THING IPA 2/12 CANS","48","BTL"
"05/19/0020","60225","THE BRUERY RELAX 6/4 16OZ CANS","1","BTL"
"05/19/0020","12537","SOUTHERN TIER OVERPACK'D - 12.OZ","15","BTL"
"05/19/0020","28618","CORONA EXTRA 18PK CAN 12OZ","108","BTL"
"05/19/0020","63394","BELLS TWO HEARTED ALE 2/12 CANS","24","BTL"
"05/19/0020","23933","SHINER BREWERS TOUR 4/6-NR","6","BTL"
"05/19/0020","3450","MILLER LITE 2/12 LNNR - 12OZ","48","BTL"
"05/19/0020","96830","HEINEKEN 12/22.OZ NR - 22OZ","1","BTL"
"05/19/0020","48945","SHOCK TOP BELGIAN WHITE 2/15PK CAN","60","BTL"
"05/19/0020","23445","CORONA EXTRA LOOSE NR - 12OZ","192","BTL"
"05/19/0020","1880","MIKES LEMONADE 4/6 NR - 11.2OZ","12","BTL"
"05/19/0020","92886","COORS LT 2/12 LNNR - 12OZ","36","BTL"
"05/19/0020","80120","DARK HORSE S/BLC - 750ML","1","BTL"
"05/19/0020","64742","BAREFOOT CEL MERLOT - 750ML","6","BTL"
"05/19/0020","44905","FIRE ROAD S/BLC - 750ML","1","BTL"
"05/19/0020","81806","STARBOROUGH NEW ZELAND S/BLC - 750ML","1","BTL"
"05/19/0020","79618","MARTINI & ROSSI DRY VERMOUTH - 1.5L","2","BTL"
"05/19/0020","333996","LENZ MOSER BLAUFRANKISCH - 1L","6","BTL"
"05/19/0020","307740","TAVERNELLO BIANCO - 750ML","12","BTL"
"05/19/0020","73628","ALAMOS MALBEC - 750ML","13","BTL"
"05/19/0020","415987","ANTINORI SANTA CHRISTINA P/GRIG - 750ML","1","BTL"
"05/19/0020","76821","BLACK BOX CALIFORNIA MER - 3L","1","BTL"
"05/19/0020","85995","WOODBRIDGE CHARD - 1.5L","2","BTL"
"05/19/0020","66036","BELLA SERA P/GRIG - 1.5L","1","BTL"
"05/19/0020","63218","VERY GRAPEFRUIT ROSE 750ML","1","BTL"
"05/19/0020","85194","ROSCATO RED - 750ML","2","BTL"
"05/19/0020","88307","CARLO ROSSI PAISANO - 1.5L","1","BTL"
"05/19/0020","80674","DUCKHORN NAPA CHARD -750ML","1","BTL"
"05/19/0020","80292","SUTTER HOME MER - 187ML","24","BTL"
"05/19/0020","336085","CASAL GARCIA VINHO VERDE - 1L","14","BTL"
"05/19/0020","81372","ALMADEN CAB-BIB - 5L","1","BTL"
"05/19/0020","325941","CYT FRONTERA P/GRIG - 750ML","1","BTL"
"05/19/0020","83347","BOTA BOX-P/GRIG(3/CS) - 3L","1","BTL"
"05/19/0020","357804","A TO Z OREGON P/NOIR - 750ML","1","BTL"
"05/19/0020","75647","CORBETT CANYON P/GRIG - 1.5L","6","BTL"
"05/19/0020","310636","FIUZA TINTA MIUDA - 750ML","1","BTL"
"05/19/0020","84494","CORBETT CANYON P/NOIR - 1.5L","6","BTL"
"05/19/0020","75841","BLACK BOX CENTRAL COAST CAB-BIB - 3L","3","BTL"
"05/19/0020","83810","CH ST MICH RIESLING - 750ML","1","BTL"
"05/19/0020","300862","BECKSTOFFER 75 S/BLC - 750ML","12","BTL"
"05/19/0020","86658","COPPOLA DIRECTOR SERIES CAB - 750ML","1","BTL"
"05/19/0020","301921","WYCLIFF CAL BRUT CHAMP - 750ML","1","BTL"
"05/19/0020","87360","KORBEL BRUT CHAMPAGNE - 750ML","1","BTL"
"05/19/0020","241386","FRANZIA BOLD & JAMMY CAB BIB - 5L","1","BTL"
"05/19/0020","60089","JADOT BEAUJOLAIS - 750ML","1","BTL"
"05/19/0020","10421","DRY CREEK CHARD - 750ML","6","BTL"
"05/19/0020","57975","PRESIDENTIAL 10YR TAWNY PORT - 750ML","1","BTL"
"05/19/0020","14621","LOS VASCOS CAB RES - 750ML","3","BTL"
"05/19/0020","300932","CH MALBEC RED BORD - 750ML","12","BTL"
"05/19/0020","34215","THORN CLARKE SHOTFIRE RDG SHZ - 750ML","1","BTL"
"05/19/0020","314006","CAKEBREAD CHARD 17/18 - 750ML","1","BTL"
"05/19/0020","68357","SANTINI DRY MARSALA - 1L","1","BTL"
"05/19/0020","318672","RISATA MOSCATO D'ASTI - 1.5L","6","BTL"
"05/19/0020","304627","SANTA JULIA MALBEC SUSTAINABLE - 750ML","12","BTL"
"05/19/0020","321579","BODEGAS GOULART MAL - 750ML","1","BTL"
"05/19/0020","80727","BAREFOOT CEL S/BLC - 1.5L","12","BTL"
"05/19/0020","237676","LION & DOVE CHARD - 750ML","12","BTL"
"05/19/0020","231879","CH TARIN BORD - 750ML","1","BTL"
"05/19/0020","81747","BAREFOOT CEL MOSCATO - 750ML","12","BTL"
"05/19/0020","352426","AVINYO PETILLANT - 750ML","1","BTL"
"05/19/0020","349708","TIAMO MONTEPULCIANO ROSE CANS - 375ML","1","BTL"
"05/19/0020","405809","CANYON ROAD S/BLC - 750ML","12","BTL"
"05/19/0020","42781","GRAHAMS SIX GRAPE - 750ML","12","BTL"
"05/19/0020","83804","BLACK BOX P/GRIG (ITALY) 6/CS - 3L","1","BTL"
"05/19/0020","83879","WENTE VYDS MORNING FOG CHARD - 750ML","2","BTL"
"05/19/0020","58041","BRANCOTT MARLBOROUGH S/BLC - 750ML","1","BTL"
"05/19/0020","83283","K JACKSON VINT RES CAB - 750ML","1","BTL"
"05/19/0020","85017","CH ST MICH COLUMBIA VLY DRY RIES - 750ML","1","BTL"
"05/19/0020","10758","CH ST JEAN CAL MER - 750ML","1","BTL"
"05/19/0020","81663","R MONDAVI PR SEL CAB - 1.5L","1","BTL"
"05/19/0020","84430","DARK HORSE P/NOIR  - 750ML","4","BTL"
"05/19/0020","83232","RUTHERFORD HILL NAPA VLY MER - 750ML","1","BTL"
"05/19/0020","83813","CH LE CALVAIRE BORDEAUX SUPERIEUR - 750ML","12","BTL"
"05/19/0020","70410","FRANZIA DARK RED BLEND - 5L","4","BTL"
"05/19/0020","67563","BAREFOOT CEL P/GRIG - 1.5L","1","BTL"
"05/19/0020","85772","NAKED GRAPE CAB - 3L - BIB","2","BTL"
"05/19/0020","153125","BULLY HILL SWEET WALTER RED - 750ML","1","BTL"
"05/19/0020","82120","FRANZIA RED SANGRIA BIB - 5LTR","20","BTL"
"05/19/0020","80950","TAYLOR PORT - 750ML","1","BTL"
"05/19/0020","15989","CARLO ROSSI SANGRIA - 4L","4","BTL"
"05/19/0020","71161","RIUNITE LAMBRUSCO - 3L","4","BTL"
"05/19/0020","73350","CYT FRONTERA S/BLC - 750ML","12","BTL"
"05/19/0020","327911","DOM GOURON CHINON RGE - 750ML","1","BTL"
"05/19/0020","83151","CH ST JEAN CAL CHARD - 750ML","1","BTL"
"05/19/0020","30406","WOODBRIDGE WH/ZIN 24/CS - 187ML","1","BTL"
"05/19/0020","305523","CH BON AMI BORD - 750ML","12","BTL"
"05/19/0020","85197","FRANZIA SUMMIT CHILL RED BIB - 5L","1","BTL"
"05/19/0020","83359","BOTA BOX-SHZ(3/CS) - 3L","3","BTL"
"05/19/0020","39322","MILAGRO SILVER TEQUILA 80 - 750ML","1","BTL"
"05/19/0020","11762","JIM BEAM WHITE - 1.75L","2","BTL"
"05/19/0020","36234","LUKSUSOWA VODKA - 1.75L","1","BTL"
"05/19/0020","38954","BACARDI RUM - WHITE - 1L","1","BTL"
"05/19/0020","70761","MILAGRO SEL BRL REPOSADO - 750ML","2","BTL"
"05/19/0020","11037","EZRA BROOKS BOURBON - 750ML","1","BTL"
"05/19/0020","44639","DOM DE CANTON - 750ML","3","BTL"
"05/19/0020","35432","FINLANDIA VODKA - 1.75L","1","BTL"
"05/19/0020","70072","SAUZA BLUE SILVER TEQUILA - 750ML","1","BTL"
"05/19/0020","70080","RUSSIAN STANDARD VODKA - 1.75L","1","BTL"
"05/19/0020","19550","CRUZAN RUM - COCONUT - 750ML","1","BTL"
"05/19/0020","12947","WILD TURKEY RARE BREED - 750ML","1","BTL"
"05/19/0020","48102","BUSHMILL'S IRISH WHISKEY - 1.75L","1","BTL"
"05/19/0020","15270","BASIL HAYDEN BOURBON 6/C - 750ML","1","BTL"
"05/19/0020","57500","TORADA GOLD TEQ - 1L","3","BTL"
"05/19/0020","58360","FLOR DE CANA RUM - GRAND RES - 750ML","1","BTL"
"05/19/0020","47139","SOUTHERN COMFORT 100P - 750ML","2","BTL"
"05/19/0020","55107","CHI-CHI'S PINA COLADA - 1.75L","1","BTL"
"05/19/0020","72140","FIREBALL CINNAMON WHISKY - 1.75L","1","BTL"
"05/19/0020","72737","REYKA VODKA 6/CS - 750ML","1","BTL"
"05/19/0020","79988","1800 TEQ RESERVA COCONUT - 750ML","1","BTL"
"05/19/0020","36048","ABSOLUT VODKA - 80 PROOF - 1.75L","1","BTL"
"05/19/0020","35181","SMIRNOFF VODKA - 750ML","1","BTL"
"05/19/0020","24180","BRUGAL RUM - ANEJO - 1.75L","1","BTL"
"05/19/0020","75752","HERRADURA TEQUILA - SILVER - 750ML","1","BTL"
"05/19/0020","70411","CAMARENA TEQUILA - SILVER - 750ML","8","BTL"
"05/19/0020","71998","BULLEIT RYE  - 1.75L","2","BTL"
"05/19/0020","38580","CAPTAIN MORGAN SPICED RUM - 1.75L","1","BTL"
"05/19/0020","30244","GORDON'S GIN - 750ML","1","BTL"
"05/19/0020","32166","TANQUERAY GIN - 1.75L","7","BTL"
"05/19/0020","43046","ALTO DEL CARMEN PISCO - 750ML","2","BTL"
"05/19/0020","28304","CUTTY SARK SCOTCH - 1.75L","1","BTL"
"05/19/0020","27618","J&B RARE - 1.75L","1","BTL"
"05/19/0020","36986","SVEDKA VODKA - 1.75L","6","BTL"
"05/19/0020","71126","1800 ULTIMATE PINEAPPLE MARGARITA - 1.75L","1","BTL"
"05/19/0020","23841","PAUL MASSON BRANDY VS - 1.75L","1","BTL"
"05/19/0020","98167","BECKS N/A-NR  - 12OZ","24","BTL"
"05/19/0020","84147","GOSLINGS GINGER BEER-NA-4/6 CAN - 12OZ (SODA)","24","BTL"
"05/19/0020","92061","O'DOULS NA 4/6 CAN - 12OZ","6","BTL"
"05/19/0020","166663","AGALIMA MARGARITA MIX - 1L","1","BTL"
"03/27/0020","91030","BUD 18PK CAN - 12OZ","36","BTL"
"03/27/0020","97314","DOS EQUIS AMBER 2/12 NR - 12OZ","12","BTL"
"03/27/0020","97403","CORONITA 4/6 7OZ-NR - 7OZ","24","BTL"
"03/27/0020","96644","MOLSON ICE 2/12 LNNR - 12OZ","24","BTL"
"03/27/0020","96750","CORONA EXTRA 2/12 NR - 12OZ","24","BTL"
"03/27/0020","74192","KETEL ONE BOTANICAL GRAPEFRUIT & ROSE","2","BTL"
"03/27/0020","97586","BUD LIGHT 24/12 PREPRINT LSE NR","24","BTL"
"03/27/0020","92037","MILLER GEN DRAFT 2/12 CAN - 12OZ","12","BTL"
"03/27/0020","25922","RITAS STRAW-BER-RITA 8OZ 12PK CAN","12","BTL"
"03/27/0020","96644","MOLSON ICE 2/12 LNNR - 12OZ","24","BTL"
"03/27/0020","90204","MICHELOB ULTRA 2/12 LNNR - 12OZ","36","BTL"
"03/27/0020","7617","MICHELOB ULTRA 4/6 NR - 12OZ","24","BTL"
"03/27/0020","23777","MODELO ESPECIAL SUITCASE CANS - 12OZ","24","BTL"
"03/27/0020","63572","DC BRAU CORE VARIETY 2/12 CANS","36","BTL"
"03/27/0020","3433","MILLER GEN DRAFT 2/12 LNNR - 12OZ","12","BTL"
"03/27/0020","23772","FLYING DOG RAGING BITCH BELGIAN IPA -NR","24","BTL"
"03/27/0020","88773","STEEL RESERVE 2/12 CAN - 12OZ","24","BTL"
"03/27/0020","97586","BUD LIGHT 24/12 PREPRINT LSE NR","24","BTL"
"03/27/0020","91030","BUD 18PK CAN - 12OZ","36","BTL"
"03/27/0020","90204","MICHELOB ULTRA 2/12 LNNR - 12OZ","36","BTL"
"03/27/0020","3450","MILLER LITE 2/12 LNNR - 12OZ","12","BTL"
"03/27/0020","7617","MICHELOB ULTRA 4/6 NR - 12OZ","24","BTL"
"03/27/0020","26181","OMISSION IPA 4/6NR - 12OZ","24","BTL"
"03/27/0020","50656","STELLA ARTOIS 24/19.2OZ AL CAN","1","BTL"
"03/27/0020","3727","DOMINION CHERRY BLOSSOM LAG 4/6NR - 12OZ","24","BTL"
"03/27/0020","30810","DOGFISH HEAD SEAQUENCH ALE 4/6 CAN","6","BTL"
"03/27/0020","97403","CORONITA 4/6 7OZ-NR - 7OZ","24","BTL"
"03/27/0020","26282","NB VARIETY PACK 12PK NR","24","BTL"
"03/27/0020","69418","LEFFE BLONDE 4/6NR - 11.2OZ","24","BTL"
"03/27/0020","48978","TRULY LEMONADE SELTZER VARIETY 12PK 120Z CAN","12","BTL"
"03/27/0020","36771","WHITE CLAW MANGO 6/4 16OZ CAN","4","BTL"
"03/27/0020","92320","MILLER LITE 4/6 16OZ CAN","6","BTL"
"03/27/0020","26181","OMISSION IPA 4/6NR - 12OZ","24","BTL"
"03/27/0020","92037","MILLER GEN DRAFT 2/12 CAN - 12OZ","12","BTL"
"03/27/0020","97314","DOS EQUIS AMBER 2/12 NR - 12OZ","12","BTL"
"03/27/0020","26216","BUD ICE 15/25OZ CANS","1","BTL"
"03/27/0020","36771","WHITE CLAW MANGO 6/4 16OZ CAN","4","BTL"
"03/27/0020","98744","STELLA ARTOIS 4/6 NR - 11.2OZ","24","BTL"
"03/27/0020","91510","MILLER HIGH LIFE 2/12 CAN - 12OZ","24","BTL"
"03/27/0020","91510","MILLER HIGH LIFE 2/12 CAN - 12OZ","24","BTL"
"03/27/0020","23777","MODELO ESPECIAL SUITCASE CANS - 12OZ","24","BTL"
"03/27/0020","48978","TRULY LEMONADE SELTZER VARIETY 12PK 120Z CAN","12","BTL"
"03/27/0020","3727","DOMINION CHERRY BLOSSOM LAG 4/6NR - 12OZ","24","BTL"
"03/27/0020","98744","STELLA ARTOIS 4/6 NR - 11.2OZ","24","BTL"
"03/27/0020","30810","DOGFISH HEAD SEAQUENCH ALE 4/6 CAN","6","BTL"
"03/27/0020","50656","STELLA ARTOIS 24/19.2OZ AL CAN","1","BTL"
"03/27/0020","26282","NB VARIETY PACK 12PK NR","24","BTL"
"03/27/0020","97918","STELLA ARTOIS 2/12 NR - 11.2OZ","48","BTL"
"03/27/0020","26145","BUD 18PK 16OZ CAN - 16OZ","36","BTL"
"03/27/0020","96750","CORONA EXTRA 2/12 NR - 12OZ","24","BTL"
"03/27/0020","23772","FLYING DOG RAGING BITCH BELGIAN IPA -NR","24","BTL"
"03/27/0020","63572","DC BRAU CORE VARIETY 2/12 CANS","36","BTL"
"03/27/0020","88773","STEEL RESERVE 2/12 CAN - 12OZ","24","BTL"
"03/27/0020","26145","BUD 18PK 16OZ CAN - 16OZ","36","BTL"
"03/27/0020","74192","KETEL ONE BOTANICAL GRAPEFRUIT & ROSE","2","BTL"
"03/27/0020","97918","STELLA ARTOIS 2/12 NR - 11.2OZ","48","BTL"
"03/27/0020","50714","MILWAUKEE BEST ICE 2/15PK CAN 12OZ","15","BTL"
"03/27/0020","92215","SCHLITZ RED BULL 12/24OZ CAN - 24OZ","1","BTL"
"03/27/0020","25922","RITAS STRAW-BER-RITA 8OZ 12PK CAN","12","BTL"
"03/27/0020","3450","MILLER LITE 2/12 LNNR - 12OZ","12","BTL"
"03/27/0020","23886","HEINEKEN LOOSE NR - 12OZ","24","BTL"
"03/27/0020","92215","SCHLITZ RED BULL 12/24OZ CAN - 24OZ","1","BTL"
"03/27/0020","50714","MILWAUKEE BEST ICE 2/15PK CAN 12OZ","15","BTL"
"03/27/0020","26216","BUD ICE 15/25OZ CANS","1","BTL"
"03/27/0020","23886","HEINEKEN LOOSE NR - 12OZ","24","BTL"
"03/27/0020","69418","LEFFE BLONDE 4/6NR - 11.2OZ","24","BTL"
"03/27/0020","3433","MILLER GEN DRAFT 2/12 LNNR - 12OZ","12","BTL"
"03/27/0020","92320","MILLER LITE 4/6 16OZ CAN","6","BTL"
"03/27/0020","82538","FRANZIA CHARD BIB - 5L","2","BTL"
"03/27/0020","355464","LA JOYA SAUVIGNON BLANC - 750ML","1","BTL"
"03/27/0020","307248","BOTA TETRA BOX P/GRIG - 500ML","1","BTL"
"03/27/0020","318555","BRUTOCAO CHARD - 750ML","1","BTL"
"03/27/0020","307248","BOTA TETRA BOX P/GRIG - 500ML","1","BTL"
"03/27/0020","355464","LA JOYA SAUVIGNON BLANC - 750ML","1","BTL"
